The total number of KO for AMG KO frequency > 75%: 2741
K00012	0.0186063480481576
K00014	0.000364830353885443
K00033	0.00109449106165633
K00036	0.000364830353885443
K00055	0.000364830353885443
K00059	0.00474279460051076
K00065	0.000729660707770887
K00067	0.00620211601605254
K00130	0.000364830353885443
K00227	0.000729660707770887
K00274	0.000364830353885443
K00285	0.000364830353885443
K00355	0.000364830353885443
K00390	0.0477927763589931
K00432	0.00948558920102152
K00472	0.00693177672382342
K00499	0.000364830353885443
K00507	0.00437796424662532
K00508	0.000729660707770887
K00542	0.00109449106165633
K00568	0.0233491426486684
K00588	0.00145932141554177
K00600	0.000364830353885443
K00609	0.000364830353885443
K00613	0.00583728566216709
K00615	0.000364830353885443
K00616	0.00291864283108355
K00621	0.00291864283108355
K00635	0.00109449106165633
K00640	0.000364830353885443
K00643	0.000364830353885443
K00647	0.000364830353885443
K00655	0.000364830353885443
K00677	0.00729660707770887
K00709	0.00620211601605254
K00721	0.00291864283108355
K00737	0.0237139730025538
K00764	0.00218898212331266
K00789	0.00109449106165633
K00790	0.000364830353885443
K00797	0.000364830353885443
K00798	0.00328347318496899
K00812	0.000364830353885443
K00820	0.00766143743159431
K00821	0.000364830353885443
K00855	0.000729660707770887
K00860	0.0200656694636994
K00952	0.00729660707770887
K00957	0.000729660707770887
K00966	0.00145932141554177
K00973	0.00547245530828165
K00978	0.000364830353885443
K00979	0.000729660707770887
K00983	0.000364830353885443
K00992	0.000364830353885443
K01046	0.00656694636993798
K01051	0.000364830353885443
K01055	0.000364830353885443
K01061	0.000364830353885443
K01113	0.000729660707770887
K01115	0.000364830353885443
K01184	0.00145932141554177
K01186	0.000364830353885443
K01218	0.000729660707770887
K01233	0.000364830353885443
K01243	0.00583728566216709
K01251	0.000364830353885443
K01270	0.00218898212331266
K01458	0.000364830353885443
K01460	0.000364830353885443
K01478	0.000729660707770887
K01495	0.0186063480481576
K01578	0.000729660707770887
K01581	0.00145932141554177
K01596	0.000364830353885443
K01601	0.000364830353885443
K01611	0.000729660707770887
K01619	0.00145932141554177
K01627	0.00437796424662532
K01628	0.00291864283108355
K01652	0.00145932141554177
K01666	0.000729660707770887
K01674	0.00109449106165633
K01710	0.02882159795695
K01711	0.0339292229113462
K01724	0.00218898212331266
K01734	0.00218898212331266
K01735	0.000364830353885443
K01737	0.0211601605253557
K01738	0.00145932141554177
K01756	0.00145932141554177
K01758	0.000364830353885443
K01784	0.0525355709595038
K01790	0.0120394016782196
K01791	0.00328347318496899
K01808	0.00328347318496899
K01854	0.0124042320321051
K01858	0.000364830353885443
K01897	0.000364830353885443
K01912	0.00182415176942722
K01915	0.00401313389273988
K01916	0.00328347318496899
K01923	0.000364830353885443
K01933	0.000364830353885443
K01938	0.000364830353885443
K01939	0.00802626778547975
K01953	0.00401313389273988
K02078	0.00693177672382342
K02169	0.00109449106165633
K02294	0.00182415176942722
K02377	0.0226194819408975
K02437	0.000364830353885443
K02472	0.000729660707770887
K02473	0.000729660707770887
K02492	0.000729660707770887
K02703	0.00510762495439621
K02706	0.000729660707770887
K02841	0.00583728566216709
K02843	0.0204304998175848
K02844	0.000364830353885443
K02849	0.00583728566216709
K03077	0.000729660707770887
K03153	0.000364830353885443
K03183	0.00547245530828165
K03269	0.00912075884713608
K03270	0.00182415176942722
K03271	0.00583728566216709
K03272	0.0401313389273988
K03273	0.00437796424662532
K03274	0.00985041955490697
K03275	0.000729660707770887
K03280	0.000364830353885443
K03517	0.000364830353885443
K03639	0.00145932141554177
K03782	0.00109449106165633
K03897	0.000364830353885443
K04034	0.00875592849325064
K04042	0.000729660707770887
K04091	0.00474279460051076
K04103	0.000364830353885443
K04110	0.000364830353885443
K04487	0.000364830353885443
K04618	0.000364830353885443
K05275	0.00145932141554177
K05383	0.0025538124771981
K05535	0.000729660707770887
K06041	0.00109449106165633
K06131	0.000729660707770887
K06167	0.000364830353885443
K06211	0.00109449106165633
K06720	0.00218898212331266
K06859	0.00182415176942722
K06879	0.00474279460051076
K06920	0.0105800802626779
K07260	0.0466982852973367
K07404	0.0025538124771981
K07806	0.000364830353885443
K08256	0.000364830353885443
K08281	0.00109449106165633
K08289	0.000364830353885443
K08678	0.00474279460051076
K08679	0.00656694636993798
K08965	0.000729660707770887
K09457	0.0025538124771981
K09458	0.00510762495439621
K09474	0.00802626778547975
K09673	0.00109449106165633
K09882	0.00620211601605254
K09883	0.00547245530828165
K10011	0.000729660707770887
K10026	0.0273622765414082
K10946	0.00145932141554177
K11175	0.00510762495439621
K11752	0.000729660707770887
K12450	0.00474279460051076
K12452	0.0109449106165633
K12454	0.000729660707770887
K12710	0.00218898212331266
K13010	0.00948558920102152
