Head	K00001	K00003	K00008	K00010	K00012	K00014	K00019	K00023	K00031	K00033	K00034	K00036	K00055	K00058	K00059	K00060	K00065	K00066	K00067	K00074	K00101	K00121	K00122	K00130	K00134	K00137	K00162	K00208	K00227	K00231	K00252	K00259	K00261	K00265	K00273	K00274	K00281	K00285	K00286	K00290	K00297	K00303	K00320	K00355	K00368	K00390	K00406	K00422	K00432	K00450	K00456	K00459	K00463	K00472	K00480	K00499	K00500	K00505	K00507	K00508	K00528	K00542	K00566	K00568	K00570	K00588	K00595	K00600	K00602	K00606	K00609	K00613	K00615	K00616	K00619	K00621	K00635	K00640	K00643	K00647	K00648	K00655	K00657	K00658	K00677	K00694	K00698	K00709	K00721	K00737	K00748	K00750	K00763	K00764	K00765	K00789	K00790	K00793	K00796	K00797	K00798	K00799	K00812	K00817	K00820	K00821	K00823	K00826	K00830	K00831	K00832	K00833	K00845	K00852	K00855	K00858	K00859	K00860	K00861	K00865	K00872	K00873	K00891	K00952	K00954	K00955	K00956	K00957	K00958	K00963	K00966	K00968	K00969	K00973	K00978	K00979	K00983	K00991	K00992	K01006	K01007	K01011	K01027	K01046	K01047	K01051	K01054	K01055	K01061	K01069	K01082	K01091	K01092	K01103	K01113	K01115	K01117	K01127	K01135	K01176	K01179	K01183	K01184	K01186	K01218	K01233	K01243	K01251	K01255	K01256	K01259	K01270	K01425	K01431	K01432	K01438	K01443	K01455	K01458	K01460	K01476	K01478	K01480	K01491	K01495	K01500	K01505	K01506	K01560	K01565	K01578	K01579	K01581	K01586	K01589	K01590	K01591	K01596	K01598	K01601	K01609	K01610	K01611	K01613	K01619	K01620	K01623	K01626	K01627	K01628	K01630	K01637	K01638	K01640	K01647	K01652	K01654	K01658	K01662	K01666	K01674	K01689	K01698	K01709	K01710	K01711	K01724	K01728	K01730	K01734	K01735	K01737	K01738	K01749	K01750	K01754	K01755	K01756	K01758	K01771	K01775	K01776	K01779	K01783	K01784	K01790	K01791	K01792	K01795	K01808	K01822	K01834	K01835	K01840	K01843	K01845	K01854	K01856	K01858	K01874	K01885	K01886	K01895	K01897	K01904	K01905	K01911	K01912	K01914	K01915	K01916	K01921	K01923	K01924	K01933	K01938	K01939	K01940	K01945	K01950	K01951	K01952	K01953	K01955	K01956	K02078	K02108	K02114	K02115	K02133	K02169	K02170	K02284	K02294	K02371	K02372	K02377	K02433	K02434	K02437	K02439	K02446	K02472	K02473	K02492	K02500	K02510	K02527	K02536	K02564	K02609	K02613	K02618	K02626	K02629	K02691	K02692	K02703	K02706	K02841	K02843	K02844	K02847	K02849	K02858	K03077	K03148	K03149	K03153	K03183	K03269	K03270	K03271	K03272	K03273	K03274	K03275	K03280	K03331	K03392	K03517	K03526	K03636	K03639	K03781	K03782	K03801	K03809	K03841	K03897	K03921	K04034	K04042	K04073	K04091	K04103	K04110	K04487	K04516	K04517	K04618	K04719	K05275	K05350	K05366	K05383	K05396	K05535	K05606	K05714	K05921	K05928	K06016	K06041	K06131	K06167	K06211	K06445	K06447	K06606	K06720	K06859	K06879	K06881	K06896	K06920	K07104	K07251	K07258	K07260	K07404	K07806	K08081	K08093	K08094	K08256	K08281	K08289	K08310	K08352	K08678	K08679	K08680	K08964	K08965	K08967	K09007	K09020	K09251	K09457	K09458	K09471	K09474	K09673	K09758	K09882	K09883	K09953	K10011	K10012	K10026	K10674	K10946	K11175	K11381	K11717	K11752	K11987	K12256	K12351	K12373	K12405	K12448	K12449	K12450	K12452	K12453	K12454	K12660	K12710	K12960	K12972	K13010	K13015	K13017	K13018	K13019	K13020	K13038	K13057	K13061	K13273	K13308	K13309	K13310	K13311	K13313	K13317	K13327	K13379	K13381	K13497	K13500	K13522	K13566	K13668	K13677	K13745	K13789	K13832	K13953	K14170	K14187	K14260	K14266	K14273	K14274	K14286	K14335	K14340	K14379	K14628	K14652	K14656	K14940	K15234	K15359	K15372	K15633	K15634	K15736	K15894	K15895	K15896	K15913	K16011	K16044	K16050	K16066	K16148	K16150	K16371	K16435	K16437	K16649	K16842	K16870	K16881	K17230	K17398	K17462	K17716	K17717	K17828	K17865	K18013	K18062	K18333	K18372	K18430	K18431	K18534	K18653	K18911	K18912	K18983	K19002	K19064	K19200	K19221	K19222	K19267	K19285	K19286	K19355	K19548	K19551	K19569	K19645	K19668	K19853	K19856	K19872	K19873	K19969	K19982	K20035	K20370	K20547	K20811	K20844	K20967	K21029	K21064	K21140	K21147	K21164	K21195	K21224	K21328	K21344	K21345	K21480	K21681	K21749	K22081	K22226	K22227	K22292	K22316	K22516	K22622	K22769	K22842	K22899	K23083	K23144	K23159
Ackermannviridae;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	3.88752054914666	0	0	0	0	5.2489446690135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.99912344900316	0	0	0	0	0	0	0	0	0	112.484788678975	0	0	16.6561783008319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.35971587642017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Algavirales;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.9992487173696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.8032256627861	0	0	0	28.4143200434126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.74467176125368	0	0	0	0	0	0	59.3646052583354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.21585598424042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.45842202818333	0	0	0	0	0	0	14.7053360101669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.5953406100196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8198231811434	0	0	2.94636251223529	0	0	0	0	0	0	0	0	125.892822709434	0	0	0	0	0	0	0	0	396.436146189118	66.1269439720147	0	0	0	0	0	3.38897421596442	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2298200790337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.29497699984276	0	0	0	0	0	0	0	0	7.61217819051924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.40319789226077	0	0	0	0	28.1955500805232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.8908706563466	0	0	0	17.901716277495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.15695841066348	0	0	0	0	15.0991876580673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.99983152914437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.15231436468411	0	0	0	9.13617364184401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.6487509172727	15.1330646274132	0	0	0	0	0	0	5.70120350929814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.99983152914437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.46516397967945	0	0	0	0	0	4.51195448992321	0	0	0	0	4.46516397967945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.4738784642275	0	0	0	0	0	0	0	0
Algavirales;Phycodnaviridae	0	0	9.75609236492939	0	585.896301281151	7.60032427371123	0	0	0	10.5102758813982	0	0	0	26.6252429487512	20.9557786884212	0	0	0	480.508222322146	0	0	21.9259547704573	0	0	27.6911173091714	0	0	0	117.624471687888	60.7536630030484	37.8924047143959	31.7232592667812	46.8047837962376	0	0	117.886469581093	0	0	0	0	0	0	0	0	0	2.10168666560414	0	0	0	66.7533354640547	0	0	0	23.4673093151505	0	0	0	0	7.69993418087493	328.541678063928	0	30.3817605623351	0	1126.6863151863	0	0	0	0	6.18105062892667	0	0	0	13.4613026702448	17.3294883086465	0	68.2291330594135	0	0	0	0	0	42.2522996710193	0	0	0	0	12.5355866770182	25.0887405471027	0	4280.27067838234	0	0	0	0	0	7.69248449906271	0	0	0	0	97.5244195381948	0	0	14.5417939280405	713.714961504457	0	0	0	0	0	0	0	0	0	6.80765461343122	0	33.3420923455951	73.5445499845006	0	0	0	0	0	42.4634051811873	0	0	0	0	66.2667473681495	0	99.3692367178292	0	0	35.6772291001546	0	170.878663276746	0	0	0	0	15.7589709241914	14.755650383674	0	0	30.3141360351016	0	0	5.00337349770389	0	0	0	0	0	0	0	0	0	0	0	51.8202613052606	0	48.5751877154288	0	0	0	0	15.5418527524007	0	0	0	9.39560455289583	8.45027141709019	10.2071715485145	0	0	0	0	0	0	26.7389566680305	15.4006885946033	0	0	0	0	0	0	0	0	0	0	0	1523.83077716032	0	0	0	0	177.588199488346	0	7.69248449906271	0	0	0	83.1308081484291	0	0	23.7160499341613	0	174.519784271279	0	0	0	0	4.9363776356568	0	129.429625740027	0	0	0	6.16587468185491	361.751077178502	15.7589709241914	0	0	555.862379429213	3188.62262490244	41.6662340379563	0	14.9549956542065	27.5896480791965	0	0	32.091866315086	0	15.7589709241914	8.08345416352112	0	0	0	0	36.3992868763604	14.8180606663293	0	7.69248449906271	564.930504277453	65.36771215109	21.3196917017055	0	0	73.6148885263405	0	38.6731331818062	0	0	0	0	525.709062930428	0	0	0	6.62687004101224	0	0	0	0	0	0	0	0	93.5928880728606	5.07209275641587	0	0	0	0	0	25.1716819884858	0	0	0	38.3393098269083	0	697.67565029783	0	0	3.43956206431479	0	0	0	0	156.573248491287	3.13687381971248	0	0	0	0	742.273331326868	0	0	0	41.0834596208481	0	0	4.42822883760345	0	0	0	0	0	0	0	7.92655409872656	0	0	0	0	0	27.5381029084063	0	29.5700407836162	75.3428446603995	44.452292135752	0	8.82360212518357	0	0	0	0	0	540.205403058499	16.7456961535074	0	7.11583235759281	383.730417765042	7.11583235759281	27.1680848297119	0	95.0034679067067	0	0	0	0	0	6.93211924490293	0	11.6967097594791	0	0	8.08345416352112	0	0	14.1126251203461	90.9809883021403	0	8.56481943087323	0	0	155.416864707763	0	0	0	0	0	0	0	0	0	21.9793730672864	0	0	0	0	0	193.807093911897	0	0	6.93211924490293	0	0	0	0	0	0	0	11.9321463849801	10.6618827782288	0	0	0	17.5368101004024	0	0	0	0	0	0	105.808434472511	0	0	0	146.285198161386	26.3224958060034	0	0	0	0	0	0	0	10.9278553269654	3.97989302998539	0	156.52429712606	12.884155549042	0	0	0	0	0	0	17.1035636272455	0	0	0	21.9259547704573	24.8252717754481	0	0	0	0	0	0	0	0	1222.09004180605	835.378284331189	0	0	0	80.2841352581385	0	0	51.3987901041876	26.1213207899186	0	0	11.6826422463224	0	0	0	0	0	0	0	0	0	0	82.9028911754659	0	0	0	0	405.754253693155	15.6258158373535	0	0	0	0	0	0	0	0	10.5805476089829	0	17.7985442165999	0	0	0	0	0	0	0	0	6.58592944455157	0	0	0	0	0	11.8170531138524	0	0	0	0	0	9.27442957341486	0	0	0	0	0	0	0	0	0	0	56.0786140342676	5.4338855437823	0	0	374.462896946368	161.931966699675	0	0	0	0	0	0	0	0	0	34.2853528521005	0	0	0	0	3.80916658737973	0	312.827521700009	0	0	0	0	0	0	0	0	0	0	3.34375492634924	0	6.16076568759732	24.1426195851477	0	0	5.18463339648566	0	0	0	0	0	0	0	0	3.01101595073948	0	0	0	0	22.8305755626208	0	0	16.9650502524558	0	0	0	0	53.249430942169	0	367.965279855992	0	0	61.1583205682454	0	0	0	18.5112351591956	44.7585136131033
Asfuvirales;Asfarviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7210815373858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7210815373858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3278203165317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.7172631148713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.4145982536539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Autographiviridae;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.4346584547832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5925848181469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3544214727428	0	0	0	0	0	0	0	0	7.41259753149038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.68030991215352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0414253846602	7.0414253846602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chitovirales;Poxviridae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7968901497775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57292291277622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.10652973565623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.66477688744763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.66477688744763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cirlivirales;NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.56714354887608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crassvirales;NA	0	0	0	0	4.2454222458649	0	0	0	0	0	0	0	0	0	6.08075491493734	0	0	0	4.36586365235172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.2749493548203	0	4.01143313251802	0	0	0	0	0	0	0	6.08075491493734	0	0	0	0	0	0	0	0	0	3.4152812764013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	778.141392429025	0	0	0	16.7683311520168	0	0	0	0	0	0	17.4597047950617	0	0	0	206.692293892392	0	0	0	0	0	0	0	0	0	0	0	0	133.073420874277	0	0	0	0	0	17.4894235671076	0	0	0	0	0	0	0	0	0	8.25617693255097	0	13.3661162647256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.3809600754473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.5102286374518	62.5872543357908	0	0	0	59.1974967615178	0	6.53319371527099	0	0	0	0	0	0	0	0	0	0	0	0	338.344712129081	42.2158469348957	0	0	0	0	0	0	0	0	0	0	276.190435173412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3338048093375	0	0	0	0	0	0	0	0	4.28708310797694	0	0	0	0	0	0	0	0	0	0	60.8772481706263	0	0	5.33340437543462	0	0	0	2.85815093607455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414.72368579273	520.836446366897	0	0	37.2178866222507	0	0	259.756292220362	0	0	8.31688718294021	43.4103330513707	4.46621907110196	0	307.912366927788	0	13.1017909958068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.2282493745201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.6773012786293	0	0	0	0	0	0	0	0	0	19.0248540788654	0	0	0	7.17338842810508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2720131941792	0	0	11.1401655061202	14.1246321777154	0	0	8.56734255425104	0	0	0	41.447808980038	12.0027386506915	0	0	0	0	0	0	0	0	0	0	0	0	6.80903462242147	0	0	0	0	21.8383077442922	0	0	28.2683418394355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.2648141345996	0	0	73.937060635912	0	0	0	0	6.10493280880951	0	0	38.1213336788613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.79856375714625	0	0	0	0	0	0	0	0	0	0	95.4540600929832	0	0	0	0	0	34.9807086190972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.797865608995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511.047689977522	0	68.1585510251458	0	0	0	0	0	0	0	0	0	29.2462751794906	0	0	0	0	56.2442371412341	0	68.4274045272636	0	0	0	0	0	0	5.6625654125329	0
